,link
1701,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/8wXMkE/man-haktad-for-mordet-pa-hisingen
1702,https://www.aftonbladet.se/nyheter/a/L0aWq4/14-domda-brottslingar-pa-rymmen-fran-rattspsyk
1703,https://www.aftonbladet.se/nyheter/a/KvbQw4/25-aringens-lillebror-utskriven-han-sag-sin-egen-bror-mordas
1704,https://www.aftonbladet.se/sportbladet/fotboll/a/XwawVm/det-ar-roligare-har-an-i-norge
1705,https://www.aftonbladet.se/nyheter/krim/a/jPgd5z/som-en-svensk-hannibal-lecter
1706,https://www.aftonbladet.se/sportbladet/a/rLVvKl/traffar-jag-foraldrarna-sa-vet-jag-att-jag-i-alla-fall-gjort-vad-jag
1707,https://www.aftonbladet.se/nyheter/a/gPrPQL/mordarna-fortfarande-pa-fri-fot
1708,https://www.aftonbladet.se/nyheter/a/P3OWpR/offrets-syster-har-inte-forstatt-det-an
1709,https://www.aftonbladet.se/nyheter/a/J1pKy6/ligorna-fran-tva-torg-slass-i-gangkriget
1710,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/G16mwm/man-haktad-for-tva-gamla-mord
1711,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/4dr5J6/forsvarare-byts-ut-i-uddevallamord
1712,https://www.aftonbladet.se/kultur/a/7lxJp8/invandring-pa-hjarnan
1713,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/P3OxO7/langa-fangelsedomar-i-bergsjomal
1714,https://www.aftonbladet.se/nyheter/a/4dr5pa/broderna-haktas-for-trippelmordet
1715,https://www.aftonbladet.se/nyheter/a/WLa60G/tva-doda-i-trafikolyckor-pa-midsommarafton
1716,https://www.aftonbladet.se/nyheter/a/Ql8APV/man-haktad-for-tva-gamla-mord
1717,https://www.aftonbladet.se/nyheter/a/BJ6A0w/hotbild-mot-misstankta-trippelmordare
1718,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/KvbE67/koppling-till-dubbelmord-oklar
1719,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/4drgpe/atalas-for-mord-pa-brodern
1720,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/1krzvl/mordhaktade-efter-obduktionsrapport
1721,https://www.aftonbladet.se/nyheter/a/Ql8poV/de-filmade-sina-offer-med-en-mobiltelefon
1722,https://www.aftonbladet.se/nyheter/a/wE9qL4/tva-personer-skjutna-i-majorna-i-goteborg
1723,https://www.aftonbladet.se/nyheter/a/VRdy14/begars-haktade-for-trippelmordet
1724,https://www.aftonbladet.se/nyheter/a/Kvb785/man-hittad-mordad-i-husvagn
1725,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/gPJMlk/ville-betala-en-miljon-for-att-rymma
1726,https://www.aftonbladet.se/nojesbladet/tv/a/1kx67G/hyllade-serier-i-arets-tv-sommar
1727,https://www.aftonbladet.se/debatt/a/gPJXzL/biskopsgarden--en-politisk-no-go-area
1728,https://www.aftonbladet.se/nyheter/a/4dxjda/ogonvittne-fattar-inte-att-jag-lever
1729,https://www.aftonbladet.se/nyheter/a/kaBEOX/anstalld-pa-skatteverket-misstanks-for-bedragerier
1730,https://www.aftonbladet.se/nyheter/a/4dr67e/skelettkvinnan-vann-mot-nathatare
1731,https://www.aftonbladet.se/nyheter/a/J1paRm/domd-for-brutalt-mord-pa-storebror
1732,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/wE9zeG/misstankt-knivmordare-forhordes
1733,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/Mg9kKr/make-gripen-for-elva-ar-gammalt-mord
1734,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/A2x9Vx/17-aring-friad-fran-mordforsok
1735,https://www.aftonbladet.se/nyheter/kolumnister/a/3jVL9P/risken-for-hamnd-ar-stor
1736,https://www.aftonbladet.se/sportbladet/fotboll/a/kaBXzk/glenn-hysens-basta-tips-for-att-ma-gott
1737,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/8wX8pA/valdsmisstankt-forsokte-muta-vakter
1738,https://www.aftonbladet.se/nyheter/kolumnister/a/BJzjz9/svart-att-bekampa-gangvaldet--men-inte-omojligt
1739,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/qn3g9w/morddomd-inte-psyksjuk
1740,https://www.aftonbladet.se/nyheter/krim/a/21bJ9v/stjarnadvokater-tar-plats-i-rutan
1741,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/0ErXPJ/tolv-atalas-efter-internt-gangkrig
1742,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/6n5MWo/bekanta-till-dod-man-gripna-for-mord
1743,https://www.aftonbladet.se/nyheter/a/Mg92n5/hittades-dod-i-lagenhet--tva-gripna
1744,https://www.aftonbladet.se/ledare/a/7lj95W/kriminella-gang-far-aldrig-slippa-undan
1745,https://www.aftonbladet.se/nyheter/a/Rx4J7r/trippelmordet-i-uddevalla-detta-har-hant
1746,https://www.aftonbladet.se/nyheter/a/4drK1V/tva-anhallna-for-mord-pa-bekant
1747,https://www.aftonbladet.se/nyheter/kolumnister/a/OnlVpq/malmo-ar-inte-alls-sveriges-chicago
1748,https://www.aftonbladet.se/nyheter/a/6n5m33/forsvarare-byts-ut-i-uddevallamord
1749,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/0Erk0J/infor-ratta-for-mordforsok-i-bil
1750,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/6n5eBO/sju-ar-for-skott-efter-skuld
1751,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/7ljX1W/stor-polisinsats-vid-vilksmote
1752,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/yv9bXa/22-aring-haktad-for-knivdod
1753,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/G16ek9/frias-igen-i-19-ar-gammalt-mordfall
1754,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/wE9MaG/lugnt-vilksmote-under-polisbevakning
1755,https://www.aftonbladet.se/nyheter/a/J1LnMP/svenskar-i-skrackfangelse
1756,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/Mg95M5/livstids-fangelse-for-gangledare
1757,https://www.aftonbladet.se/nyheter/a/ngM0xB/leif-gw-eklund-ar-intressant-i-flera-fall
1758,https://www.aftonbladet.se/nyheter/a/e16J8l/han-adopterade-mig-nastan
1759,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/VRdj5V/en-anhallen-efter-mordforsok
1760,https://www.aftonbladet.se/nyheter/a/1kxRxK/vem-lagger-blommor-pa-falks-grav
1761,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/Mg9jO0/en-anhallen-efter-knivskarning
1762,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/0ErW5E/gangledare-overklagar-till-hd
1763,https://www.aftonbladet.se/nojesbladet/film/a/kaBJvQ/joel-kinnaman-jag-var-med-i-en-fanig-science-fiction-film
1764,https://www.aftonbladet.se/nyheter/a/6n5OWW/tva-haktade-for-gangstermord
1765,https://www.aftonbladet.se/nyheter/kolumnister/a/4dxEyq/svensken-som-ar-ett-undantag-i-finanstoppen
1766,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/qn3mXe/dubbla-atal-mot-mordmisstankt-man
1767,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/rL9nje/allvarligt-skottskadad-i-bergsjon
1768,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/3jV5mA/man-skots-i-benet-i-goteborg
1769,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/7ljQov/skarpt-straff-for-mord-pa-kioskagare
1770,https://www.aftonbladet.se/nyheter/a/J1pLPb/ung-man-hoggs-ihjal-i-goteborg
1771,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/a28JaO/dod-kvinna-inte-mordad
1772,https://www.aftonbladet.se/nyheter/a/a28K82/leif-gw-persson-jag-vet-varfor-eklund-anholls
1773,https://www.aftonbladet.se/nyheter/a/9mrEBl/en-gripen-for-mordforsok-i-goteborg
1774,https://www.aftonbladet.se/nyheter/a/m6vlg4/trafikpolisen-en-mycket-ovanlig-handelse
1775,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/3jVMyP/man-i-bil-skots-i-bagge-i-benen
1776,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/p6KAaV/man-gripen-for-mord-i-goteborg
1777,https://www.aftonbladet.se/nyheter/a/9mrVRM/gangstermorden-i-stockholm-i-ar
1778,https://www.aftonbladet.se/nyheter/a/a28RvA/justitieminitern-de-har-tappat-all-empati
1779,https://www.aftonbladet.se/nyheter/a/KvbPl5/man-skjuten-pa-hisingen-i-goteborg
1780,https://www.aftonbladet.se/nyheter/a/bK4BAd/nytt-gangsterkrig-har-blossat-upp-i-stockholm
1781,https://www.aftonbladet.se/nyheter/a/EoKzx3/jag-kommer-aldrig-att-forlata-de-som-dodade-honom
1782,https://www.aftonbladet.se/kultur/a/zL9jVb/den-livsfarliga-terapin-maste-stoppas
1783,https://www.aftonbladet.se/nyheter/a/KvbMAE/avrattning-pa-samma-gata
1784,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/qn3py1/skott-kan-vara-gangdad
1785,https://www.aftonbladet.se/nojesbladet/a/jPwReA/mordmysteriet-ger-mig-ingen-ro
1786,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/rL9rM0/atta-ars-fangelse-for-brander-hos-ex
1787,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/7lBER9/frislappt-efter-nassjomord
1788,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/KvbvGe/kvinna-knivhoggs-utanfor-kyrkogard
1789,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/OnzL1q/misstankt-mordforsok-i-goteborg
1790,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/EoBa55/misstankt-mord-pa-svensk-i-brasilien
1791,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/vmxvzl/livstid-for-mord-och-mordforsok
1792,https://www.aftonbladet.se/nyheter/a/m6vg7l/kvinna-knivskuren-vid-kyrkogard
1793,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/J1pEAm/man-hoggs-i-brostet-med-kniv
1794,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/1kWmrW/yrkar-pa-livstid-for-nassjomord
1795,https://www.aftonbladet.se/nyheter/a/VRdxaV/mordet-pa-kyrkogarden
1796,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/KvbpwE/hovratten-friar-for-mordforberedelse
1797,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/a281x4/fyra-anhallna-for-hisingsskott
1798,https://www.aftonbladet.se/nyheter/a/WLJ8qj/har-gar-de-till-attack
1799,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/m6vgwq/skots-pa-hisingen-svart-skadad
1800,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/KvGEjX/man-knivskuren-i-lagenhet
1801,https://www.aftonbladet.se/nyheter/a/l1J8xe/de-misstanks-for-mordet-pa-mille-markovic
1802,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/zLxdK4/ung-man-skjuten-till-dods-i-goteborg
1803,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/P30W4J/ung-man-begars-haktad-for-mord
1804,https://www.aftonbladet.se/nyheter/a/m6z7vL/polisen-utreder-mord-i-majorna
1805,https://www.aftonbladet.se/nyheter/a/RxKJEr/19-aring-skjuten-till-dods-i-goteborg
1806,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/KvbyQG/var-psykiskt-stord-vid-dodsskjutning
1807,https://www.aftonbladet.se/nyheter/a/BJw7Xl/en-dod-efter-skottlossning
1808,https://www.aftonbladet.se/nyheter/a/wExy15/de-misstanks-for-mordet-pa-markovic
1809,https://www.aftonbladet.se/nyheter/a/21jMjy/ytterligare-en-anhallen-for-markovic-mord
1810,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/m6z7aq/tre-anhallna-misstankta-for-mord
1811,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/4dW67q/mordmisstankt-17-aring-haktad
1812,https://www.aftonbladet.se/nyheter/a/Xw4xgn/alexander-doms-till-livstids-fangelse
1813,https://www.aftonbladet.se/nyheter/a/ng0kra/man-knivskuren-i-magen-i-lagenhet
1814,https://www.aftonbladet.se/nyheter/a/L0kv7x/svart-skadad-man-hittad-vid-bad
1815,https://www.aftonbladet.se/nyheter/kolumnister/a/qn3AXm/rostfiske-viktigare-an-kriminalpolitik
1816,https://www.aftonbladet.se/nyheter/a/J17KO8/mordoffret-var-pa-flykt-misstankt-for-annat-mord
1817,https://www.aftonbladet.se/nyheter/a/oR130V/man-skjuten-i-bada-benen
1818,https://www.aftonbladet.se/nyheter/a/21o3Qr/man-allvarligt-skadad-efter-knivhugg
1819,https://www.aftonbladet.se/nyheter/a/J17PKP/skots-till-dods--med-30-skott
1820,https://www.aftonbladet.se/nyheter/a/Xw4v0r/man-begars-haktad-for-mord
1821,https://www.aftonbladet.se/nyheter/a/0Erb46/de-olosta-styckmorden
1822,https://www.aftonbladet.se/nyheter/a/Onlmgl/svenska-olosta-styckmord
1823,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/qnQo5o/tva-atalade-for-gangrelaterade-mord
1824,https://www.aftonbladet.se/nyheter/a/Kvb36G/skottlossning-vid-torg-i-goteborg
1825,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/7lB2qv/nassjoattack-kan-bli-dubbelmord
1826,https://www.aftonbladet.se/nyheter/a/zLxRAv/kand-storranare-misstankt-mordad
1827,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/p6KRKj/tva-man-atalas-for-tva-olika-mord
1828,https://www.aftonbladet.se/nyheter/a/7lj5M3/man-hittad-skjuten-i-goteborg
1829,https://www.aftonbladet.se/nyheter/a/Xw4ypo/vittnade-om-mord--har-nu-sjalv-dott
1830,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/BJwpyl/misstanks-ha-mordat-forsvunnen
1831,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/3jPAzv/man-knivskuren-i-goteborg
1832,https://www.aftonbladet.se/nyheter/a/gPJkPa/21-arig-man-dod-efter-misshandel
1833,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/MgdVME/tre-mordmisstankta-haktades
1834,https://www.aftonbladet.se/nyheter/a/OnzVxk/dom-for-mord-pa-smabarnsmamma
1835,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/p6Ka4V/ny-skottlossning-i-goteborg
1836,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/3jP0r9/18-aring-haktad-for-dubbelmord
1837,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/P30VP7/tva-skottskadade-i-goteborg
1838,https://www.aftonbladet.se/nyheter/a/rL5xXK/man-knivskuren-i-goteborg
1839,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/zLxB1K/falkenbergsmord-tas-upp-i-goteborg
1840,https://www.aftonbladet.se/nojesbladet/tv/a/21o0ql/allt-du-behover-veta-om-bron
1841,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/P30Jq5/ung-man-gripen-for-dubbelmord
1842,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/bKQywA/hd-tar-inte-upp-uppmarksammat-mord
1843,https://www.aftonbladet.se/nyheter/a/J1pWeJ/man-i-30-arsaldern-allvarligt-skadad-efter-skottlossning
1844,https://www.aftonbladet.se/nyheter/a/7lBr1W/det-ar-inte-samma-mamma
1845,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/MgE8vM/man-anhallen-for-mord-i-goteborg
1846,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/e1OjmO/skottskadat-mordvittne-har-avlidit
1847,https://www.aftonbladet.se/nyheter/a/ddG5oj/fyra-greps-misstankta-for-mordforsok
1848,https://www.aftonbladet.se/nyheter/a/L091P1/de-vill-ha-farg-foppatofflor-och-ta-korkort
1849,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/A20KVj/tva-skjutna-i-ny-skottlossning
1850,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/xR56qp/friande-dom-mot-72-aring-overklagas
1851,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/zLxmE5/16-ars-fangelse-for-trollhattemord
1852,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/Xw4KlE/yrkar-16-ar-for-falkenbergsmord
1853,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/8wOnr1/ranare-greps-efter-vansinnesfard
1854,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/G16G2V/41-arig-man-skots-ihjal-av-polis
1855,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/m63dnL/man-anhallen-for-mord-i-goteborg
1856,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/jPkqbz/misstankta-for-styckmord-slappta
1857,https://www.aftonbladet.se/nyheter/a/QlwpOA/teorin-ville-hamnas-sin-skjutne-son
1858,https://www.aftonbladet.se/nyheter/a/vmxqd5/tva-skjutna-i-goteborg
1859,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/P30Jy0/misstankt-for-elpistolmord-slapps
1860,https://www.aftonbladet.se/nyheter/a/jPk7d9/tingsrattens-miss-glomde-ljudet-pa
1861,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/4dWlMq/dystert-mordfacit-i-goteborg
1862,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/oRwg3a/dom-om-marinamordet-om-tva-veckor
1863,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/0EWqX6/aklagaren-18-ar-for-trollhattemord
1864,https://www.aftonbladet.se/nyheter/a/oRwyvg/mordrekord-i-goteborg
1865,https://www.aftonbladet.se/nyheter/a/m6zOyl/52-doda-oidentifierade
1866,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/J17R97/31-aring-haktad-for-nassjomord
1867,https://www.aftonbladet.se/nyheter/a/xR5a0R/skickades-hem-med-somnpiller-dodade-sin-fru-med-hammare
1868,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/QlwXW8/aklagaren-18-ar-for-trollhattemord
1869,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/OnzBrO/ljudet-pa-fran-stangd-mordhaktning
1870,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/Xw4ALB/tva-haktade-for-styckmord
1871,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/WL829k/mordforsok-mot-aldre-kvinna
1872,https://www.aftonbladet.se/nojesbladet/a/5VrygX/var-och-en-har-sin-sanning
1873,https://www.aftonbladet.se/nyheter/a/EovAGG/59-aring-haktad-for-lerumsmord
1874,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/8wOzvx/16-ar-for-kvinnomord-star-kvar
1875,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/oRwB0j/quick-snart-fardigutredd
1876,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/EovAVG/haktad-for-lerumsmord-nekar
1877,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/QlwO7V/man-knivhuggen-i-molndal
1878,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/ng0J9x/27-aring-skyldig-till-torebodamord
1879,https://www.aftonbladet.se/nyheter/a/a2K9vE/aklagaren-tio-ar-for-elpistolsmordet
1880,https://www.aftonbladet.se/nyheter/a/A20mmx/hovratten-overtygande-bevisning-mot-marinas-ex-sambo
1881,https://www.aftonbladet.se/nyheter/a/l1Jj07/begars-haktad-for-15-ar-gammalt-mord
1882,https://www.aftonbladet.se/nyheter/a/KvG9lE/tva-begars-haktade-for-mordet-pa-holger
1883,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/OnzeAl/tio-haktade-for-goteborgsmisshandel
1884,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/21jJnB/17-aring-anhallen-for-knivdad
1885,https://www.aftonbladet.se/kultur/a/BJ6MrQ/maskinmusik-att-fira
1886,https://www.aftonbladet.se/nyheter/a/J173Q4/21-arig-man-haktad-misstankt-for-mord-i-nassjo
1887,https://www.aftonbladet.se/nojesbladet/tv/a/9mr1ar/gina-dirawi-i-centrum-under-tv-varen-2015
1888,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/6nWyEr/man-misstanks-for-tva-mord
1889,https://www.aftonbladet.se/nyheter/a/4dWXbG/annu-en-man-haktad-for-nassjomord
1890,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/5VWyRe/mordmisstankt-malsagande-vid-mord
1891,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/6nW1ae/rattegang-i-marinafallet-i-januari
1892,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/vmx8pl/morddomd-man-overklagar-till-hd
1893,https://www.aftonbladet.se/nyheter/a/l1J267/flera-skottlossningar-i-goteborg
1894,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/QlwjKq/sex-begars-haktade-efter-skjutning
1895,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/RxKqL2/rattegang-om-trollhattemord-i-dag
1896,https://www.aftonbladet.se/nyheter/a/OnzqKl/tio-haktade-for-goteborgsmisshandel
1897,https://www.aftonbladet.se/nyheter/a/oRwqbK/vansteraktivist-atalas-for-mordforsok
1898,https://www.aftonbladet.se/nyheter/a/A20W4A/nu-kommer-beskedet-om-bergwall
1899,https://www.aftonbladet.se/nojesbladet/a/0Erv7B/mitt-ex-sitter-pa-livstid-for-mord
1900,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/KvGPle/17-ars-fangelse-for-mord-pa-exsambo
1901,https://www.aftonbladet.se/nyheter/a/l1J5p3/man-anhallen-for-15-ar-gammalt-mord
1902,https://www.aftonbladet.se/nyheter/a/VR52bW/de-fick-inte-sina-straff-tidsbestamda
1903,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/4dWlrR/doms-for-brutalt-ran-med-kofot
1904,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/KvGja7/mordmisstankt-kvinna-kvar-i-hakte
1905,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/ddMbOz/atalas-for-brutalt-ran-mot-aldre-man
1906,https://www.aftonbladet.se/nyheter/a/G1OwLJ/sex-begars-haktade-efter-skjutning
1907,https://www.aftonbladet.se/sportbladet/fotboll/a/zLxqw5/bade-skrammande-och-spannande
1908,https://www.aftonbladet.se/nyheter/a/3jPwke/mordmisstankt-man-slapps-pa-fri-fot
1909,https://www.aftonbladet.se/nyheter/a/KvGbe4/jens-janzons-mordare-inte-psykiskt-sjuk
1910,https://www.aftonbladet.se/kultur/a/3jVPBP/kampen-ar-allas
1911,https://www.aftonbladet.se/nyheter/a/wEx59P/tre-personer-doda-i-sodertalje
1912,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/oRw7z7/dod-90-aring-var-mordad
1913,https://www.aftonbladet.se/minekonomi/a/m6z2WE/osaker-framtid-for-digital-valuta
1914,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/L0kzrJ/16-ars-fangelse-for-marinamordet
1915,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/3jP5KA/sankt-straff-for-hallplatsmord
1916,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/OnzE1b/annu-en-skottlossning-i-goteborg
1917,https://www.aftonbladet.se/nyheter/a/Onzjqw/18-arig-man-nedskjuten-sex-personer-anhallna
1918,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/Onzlgl/man-skots-pa-restaurang-i-goteborg
1919,https://www.aftonbladet.se/nyheter/a/jPk5Ro/marinas-mordare-doms-till-16-ars-fangelse
1920,https://www.aftonbladet.se/nyheter/kolumnister/a/MgdXWo/ur-utanforskapet-har-en-rasande-kamp-vaxt-fram
1921,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/Onzy0l/skot-man-i-foten-atalas
1922,https://www.aftonbladet.se/nyheter/a/L0k6zP/ankans-motiv-ett-mysterium
1923,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/1kWMzM/annu-en-gripen-for-bergsjomord
1924,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/WL8kPQ/sju-anhallna-efter-skottlossning
1925,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/Qlwr1W/man-i-kriminellt-natverk-gripen
1926,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/kamMWB/misstankt-mord-i-goteborg
1927,https://www.aftonbladet.se/senastenytt/ttnyheter/inrikes/a/vmxl35/styckad-kropp-var-forsvunnen-man
